,TP9,Oz,O2,FT10,F4,F8,Fp2,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.56,0.0,0.0,0.216,0.224,0.0,0.0
O2,0.0,0.0,0.6685082872928176,0.08839779005524862,0.0,0.0,0.0,0.2430939226519337
FT10,0.0,0.0,0.3404255319148936,0.3191489361702128,0.0,0.0,0.0,0.3404255319148936
F4,0.0,0.34177215189873417,0.0,0.0,0.3291139240506329,0.3291139240506329,0.0,0.0
F8,0.0,0.34615384615384615,0.0,0.0,0.3076923076923077,0.34615384615384615,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.42574257425742573,0.15841584158415842,0.0,0.0,0.0,0.4158415841584158
