,Fp1,FT9,Oz,O2,FT10,Fp2,PO4,P6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4666666666666667,0.21481481481481482,0.0,0.0,0.06666666666666667,0.2518518518518518,0.0
Oz,0.0,0.3,0.37777777777777777,0.0,0.0,0.1,0.2222222222222222,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.0,0.28125,0.28125,0.0,0.0,0.25,0.1875,0.0
PO4,0.0,0.35051546391752575,0.2268041237113402,0.0,0.0,0.08247422680412371,0.3402061855670103,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
