,TP9,Oz,O2,FT10,F4,F8,Fp2,AF4
TP9,0.3103448275862069,0.0,0.3448275862068966,0.3448275862068966,0.0,0.0,0.0,0.0
Oz,0.0,0.3181818181818182,0.0,0.0,0.0,0.3409090909090909,0.3409090909090909,0.0
O2,0.09259259259259259,0.0,0.4444444444444444,0.46296296296296297,0.0,0.0,0.0,0.0
FT10,0.05714285714285714,0.0,0.2857142857142857,0.6571428571428571,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.19480519480519481,0.0,0.0,0.0,0.4155844155844156,0.38961038961038963,0.0
Fp2,0.0,0.18072289156626506,0.0,0.0,0.0,0.3855421686746988,0.43373493975903615,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
