,Fp1,FT9,Oz,O2,FT10,Fp2,PO4,P6
Fp1,0.20634920634920634,0.0,0.20105820105820105,0.0,0.11992945326278659,0.20458553791887124,0.0564373897707231,0.21164021164021163
FT9,0.0,0.5072463768115942,0.0,0.4927536231884058,0.0,0.0,0.0,0.0
Oz,0.203125,0.0,0.2065972222222222,0.0,0.1232638888888889,0.2013888888888889,0.05555555555555555,0.21006944444444445
O2,0.0,0.5070422535211268,0.0,0.49295774647887325,0.0,0.0,0.0,0.0
FT10,0.18087855297157623,0.0,0.18863049095607234,0.0,0.1834625322997416,0.18087855297157623,0.082687338501292,0.1834625322997416
Fp2,0.2067137809187279,0.0,0.20141342756183744,0.0,0.12014134275618374,0.2049469964664311,0.05653710247349823,0.21024734982332155
PO4,0.16753926701570682,0.0,0.16753926701570682,0.0,0.16753926701570682,0.16753926701570682,0.16230366492146597,0.16753926701570682
P6,0.1951219512195122,0.0,0.19349593495934958,0.0,0.11219512195121951,0.19349593495934958,0.05203252032520325,0.25365853658536586
