,Fp1,FT9,Oz,O2,FT10,Fp2,PO4,P6
Fp1,0.5087719298245614,0.0,0.0,0.0,0.0,0.49122807017543857,0.0,0.0
FT9,0.0,0.4897959183673469,0.0,0.0,0.5102040816326531,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.2604166666666667,0.0,0.0,0.7395833333333334,0.0,0.0,0.0
Fp2,0.5087719298245614,0.0,0.0,0.0,0.0,0.49122807017543857,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
