,bankssts-lh,frontalpole-lh,fusiform-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-lh,temporalpole-lh
bankssts-lh,0.8837209302325582,0.0,0.0,0.0,0.0,0.0,0.0,0.11627906976744186
frontalpole-lh,0.0,0.601063829787234,0.0,0.031914893617021274,0.19148936170212766,0.0,0.12234042553191489,0.05319148936170213
fusiform-rh,0.0,0.0,0.5169082125603864,0.13526570048309178,0.0,0.2898550724637681,0.0,0.057971014492753624
isthmuscingulate-rh,0.0,0.0457516339869281,0.1568627450980392,0.41830065359477125,0.0,0.24183006535947713,0.0,0.13725490196078433
medialorbitofrontal-lh,0.0,0.2857142857142857,0.0,0.0,0.6766917293233082,0.0,0.03759398496240601,0.0
parahippocampal-rh,0.0,0.0,0.2575107296137339,0.15879828326180256,0.0,0.51931330472103,0.0,0.06437768240343347
parsorbitalis-lh,0.0,0.15714285714285714,0.0,0.0,0.007142857142857143,0.0,0.8357142857142857,0.0
temporalpole-lh,0.06547619047619048,0.08333333333333333,0.03571428571428571,0.1130952380952381,0.0,0.07738095238095238,0.0,0.625
