,entorhinal-rh,frontalpole-rh,lateraloccipital-lh,parsopercularis-rh,pericalcarine-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
frontalpole-rh,0.0,0.6333333333333333,0.36666666666666664,0.0,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.0,0.20454545454545456,0.6590909090909091,0.06818181818181818,0.06818181818181818,0.0,0.0,0.0
parsopercularis-rh,0.0,0.0,0.10526315789473684,0.631578947368421,0.0,0.0,0.0,0.2631578947368421
pericalcarine-lh,0.0,0.038461538461538464,0.09615384615384616,0.0,0.8076923076923077,0.057692307692307696,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.29411764705882354,0.7058823529411765,0.0,0.0
temporalpole-rh,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.0
transversetemporal-rh,0.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.6956521739130435
