,entorhinal-rh,frontalpole-rh,lateraloccipital-lh,parsopercularis-rh,pericalcarine-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.6752136752136753,0.0,0.05982905982905983,0.04700854700854701,0.008547008547008548,0.029914529914529916,0.1111111111111111,0.06837606837606838
frontalpole-rh,0.0,0.7010309278350515,0.16494845360824742,0.0,0.030927835051546393,0.10309278350515463,0.0,0.0
lateraloccipital-lh,0.05405405405405406,0.0945945945945946,0.5945945945945946,0.037162162162162164,0.02702702702702703,0.1858108108108108,0.006756756756756757,0.0
parsopercularis-rh,0.05508474576271186,0.0,0.03389830508474576,0.7245762711864406,0.0,0.03389830508474576,0.038135593220338986,0.11440677966101695
pericalcarine-lh,0.0,0.03571428571428571,0.09523809523809523,0.0,0.8035714285714286,0.017857142857142856,0.047619047619047616,0.0
temporalpole-lh,0.04583333333333333,0.0875,0.22083333333333333,0.03333333333333333,0.020833333333333332,0.5916666666666667,0.0,0.0
temporalpole-rh,0.08583690987124463,0.0,0.02145922746781116,0.04721030042918455,0.05150214592274678,0.0,0.7167381974248928,0.07725321888412018
transversetemporal-rh,0.0797872340425532,0.0,0.0,0.13297872340425532,0.0,0.0,0.11702127659574468,0.6702127659574468
