,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh,transversetemporal-rh
frontalpole-lh,0.6166666666666667,0.225,0.008333333333333333,0.0,0.0,0.08333333333333333,0.041666666666666664,0.025
frontalpole-rh,0.17419354838709677,0.41935483870967744,0.23225806451612904,0.0,0.0,0.16129032258064516,0.012903225806451613,0.0
medialorbitofrontal-rh,0.035211267605633804,0.2676056338028169,0.5,0.0,0.0,0.19718309859154928,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.9875,0.0,0.0125,0.0
rostralanteriorcingulate-rh,0.05405405405405406,0.26126126126126126,0.2882882882882883,0.0,0.0,0.3963963963963964,0.0,0.0
superiorparietal-rh,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.9270833333333334,0.0
transversetemporal-rh,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.9056603773584906
