,bankssts-rh,caudalmiddlefrontal-rh,inferiortemporal-rh,insula-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh
bankssts-rh,0.5569620253164557,0.08860759493670886,0.0379746835443038,0.0,0.0,0.0379746835443038,0.27848101265822783,0.0
caudalmiddlefrontal-rh,0.030864197530864196,0.3395061728395062,0.04938271604938271,0.12962962962962962,0.09259259259259259,0.17901234567901234,0.04938271604938271,0.12962962962962962
inferiortemporal-rh,0.0053475935828877,0.053475935828877004,0.39037433155080214,0.0213903743315508,0.0748663101604278,0.21390374331550802,0.18181818181818182,0.058823529411764705
insula-lh,0.005813953488372093,0.0872093023255814,0.005813953488372093,0.42441860465116277,0.20930232558139536,0.13953488372093023,0.0,0.12790697674418605
lingual-lh,0.0,0.07602339181286549,0.05847953216374269,0.21052631578947367,0.49707602339181284,0.09941520467836257,0.023391812865497075,0.03508771929824561
parahippocampal-lh,0.0036496350364963502,0.09854014598540146,0.14963503649635038,0.11313868613138686,0.09124087591240876,0.2737226277372263,0.12773722627737227,0.14233576642335766
parahippocampal-rh,0.09345794392523364,0.056074766355140186,0.17289719626168223,0.004672897196261682,0.037383177570093455,0.17289719626168223,0.411214953271028,0.0514018691588785
pericalcarine-lh,0.0,0.09826589595375723,0.06358381502890173,0.15028901734104047,0.057803468208092484,0.2254335260115607,0.06358381502890173,0.34104046242774566
