,bankssts-rh,caudalmiddlefrontal-rh,inferiortemporal-rh,insula-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh
bankssts-rh,0.6451612903225806,0.0,0.0967741935483871,0.0,0.0,0.0967741935483871,0.16129032258064516,0.0
caudalmiddlefrontal-rh,0.0,0.25,0.125,0.171875,0.234375,0.125,0.09375,0.0
inferiortemporal-rh,0.006493506493506494,0.06493506493506493,0.2597402597402597,0.025974025974025976,0.09090909090909091,0.2597402597402597,0.22077922077922077,0.07142857142857142
insula-lh,0.014925373134328358,0.13432835820895522,0.014925373134328358,0.582089552238806,0.23880597014925373,0.014925373134328358,0.0,0.0
lingual-lh,0.0,0.1566265060240964,0.12048192771084337,0.24096385542168675,0.3132530120481928,0.12048192771084337,0.04819277108433735,0.0
parahippocampal-lh,0.006493506493506494,0.06493506493506493,0.2597402597402597,0.025974025974025976,0.09090909090909091,0.2597402597402597,0.22077922077922077,0.07142857142857142
parahippocampal-rh,0.02127659574468085,0.05673758865248227,0.2624113475177305,0.0070921985815602835,0.05673758865248227,0.2624113475177305,0.2553191489361702,0.07801418439716312
pericalcarine-lh,0.0,0.0,0.2558139534883721,0.0,0.0,0.2558139534883721,0.2558139534883721,0.23255813953488372
