,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.7777777777777778,0.0,0.0,0.07407407407407407,0.0,0.0,0.14814814814814814,0.0
caudalmiddlefrontal-rh,0.0,0.603448275862069,0.05172413793103448,0.06896551724137931,0.2413793103448276,0.0,0.0,0.034482758620689655
inferiorparietal-rh,0.0,0.05063291139240506,0.4050632911392405,0.1518987341772152,0.1518987341772152,0.10126582278481013,0.0,0.13924050632911392
parsopercularis-lh,0.08333333333333333,0.08333333333333333,0.1388888888888889,0.4444444444444444,0.19444444444444445,0.041666666666666664,0.0,0.013888888888888888
postcentral-rh,0.021739130434782608,0.17391304347826086,0.08695652173913043,0.14130434782608695,0.40217391304347827,0.07608695652173914,0.0,0.09782608695652174
rostralmiddlefrontal-rh,0.0,0.044444444444444446,0.2222222222222222,0.1111111111111111,0.15555555555555556,0.37777777777777777,0.0,0.08888888888888889
superiorfrontal-lh,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0
superiorparietal-rh,0.0,0.078125,0.109375,0.015625,0.125,0.046875,0.03125,0.59375
