,FT9,TP9,P7,Fp2,AF7,F5,P5,AF8
FT9,0.32857142857142857,0.0,0.0,0.3357142857142857,0.3357142857142857,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.30718954248366015,0.0,0.0,0.35294117647058826,0.33986928104575165,0.0,0.0,0.0
AF7,0.31333333333333335,0.0,0.0,0.3466666666666667,0.34,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.375
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855
