,Fp1,F8,Fp2,AF7,AFz,F6,AF8,F2
Fp1,0.3956043956043956,0.0,0.37362637362637363,0.0,0.0,0.0,0.23076923076923078,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3870967741935484,0.0,0.3763440860215054,0.0,0.0,0.0,0.23655913978494625,0.0
AF7,0.0,0.0,0.0,0.4246575342465753,0.0,0.4383561643835616,0.0,0.136986301369863
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.4155844155844156,0.0,0.45454545454545453,0.0,0.12987012987012986
AF8,0.3382352941176471,0.0,0.3382352941176471,0.0,0.0,0.0,0.3235294117647059,0.0
F2,0.0,0.0,0.0,0.3448275862068966,0.0,0.3448275862068966,0.0,0.3103448275862069
