,Fp1,F3,Fp2,AF7,FC4,F6,AF8,AF4
Fp1,0.3720136518771331,0.20819112627986347,0.3583617747440273,0.0,0.0,0.0,0.06143344709897611,0.0
F3,0.3065326633165829,0.2964824120603015,0.3065326633165829,0.0,0.0,0.0,0.09045226130653267,0.0
Fp2,0.36678200692041524,0.21107266435986158,0.35986159169550175,0.0,0.0,0.0,0.06228373702422145,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.043478260869565216,0.9565217391304348,0.0,0.0
AF8,0.2535211267605634,0.2535211267605634,0.2535211267605634,0.0,0.0,0.0,0.23943661971830985,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
