,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.05035405192761605,0.0,0.014948859166011016,0.0,0.0,0.05114083398898505,0.05114083398898505,0.0,0.0,0.0,0.0,0.0,0.0,0.05114083398898505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043273013375295044,0.04799370574350905,0.025177025963808025,0.05114083398898505,0.0,0.0,0.05114083398898505,0.05114083398898505,0.0,0.029110936270653028,0.0,0.0,0.0,0.043273013375295044,0.044846577498033044,0.0,0.0,0.0,0.0,0.0,0.04956726986624705,0.0,0.0,0.04878048780487805,0.0,0.04012588512981904,0.05114083398898505,0.05114083398898505,0.05114083398898505,0.05114083398898505,0.05114083398898505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.045563549160671464,0.0,0.04316546762589928,0.0,0.0,0.045563549160671464,0.045563549160671464,0.0,0.0,0.0,0.0,0.0,0.0,0.045563549160671464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045563549160671464,0.045563549160671464,0.045563549160671464,0.045563549160671464,0.0,0.0,0.045563549160671464,0.045563549160671464,0.0,0.045563549160671464,0.0,0.0,0.0,0.045563549160671464,0.045563549160671464,0.0,0.0,0.0,0.0,0.0,0.045563549160671464,0.0,0.0,0.045563549160671464,0.0,0.045563549160671464,0.045563549160671464,0.045563549160671464,0.045563549160671464,0.045563549160671464,0.045563549160671464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.03221010901883053,0.0,0.009415262636273538,0.0,0.0,0.09217046580773043,0.06838453914767097,0.0,0.0,0.0,0.0,0.0,0.0,0.042120911793855305,0.0,0.008919722497522299,0.0,0.0,0.0,0.0,0.0,0.028741328047571853,0.03022794846382557,0.018334985133795837,0.05698711595639247,0.0,0.0,0.07036669970267592,0.05698711595639247,0.0,0.018334985133795837,0.0,0.0,0.0,0.028741328047571853,0.03022794846382557,0.0,0.0,0.0,0.0,0.0,0.04112983151635283,0.0,0.0,0.031219028741328047,0.0,0.02527254707631318,0.062438057482656094,0.057482656095143705,0.06689791873141725,0.06045589692765114,0.06293359762140734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.03392484342379958,0.0,0.009916492693110648,0.0,0.0,0.07254697286012526,0.07150313152400835,0.0,0.0,0.0,0.0,0.0,0.0,0.04279749478079332,0.0,0.005219206680584551,0.0,0.0,0.0,0.0,0.0,0.030271398747390398,0.031837160751565764,0.019311064718162838,0.05845511482254697,0.0,0.0,0.0652400835073069,0.05845511482254697,0.0,0.019311064718162838,0.0,0.0,0.0,0.030271398747390398,0.031837160751565764,0.0,0.0,0.0,0.0,0.0,0.04175365344467641,0.0,0.0,0.03288100208768267,0.0,0.02661795407098121,0.06419624217118998,0.060542797494780795,0.06471816283924843,0.06210855949895616,0.0662839248434238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06956521739130435,0.0,0.0,0.0,0.0782608695652174,0.0,0.0,0.06086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02608695652173913,0.0,0.0,0.0782608695652174,0.0782608695652174,0.0,0.0,0.0782608695652174,0.0,0.0,0.008695652173913044,0.0,0.0782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391304347826,0.0782608695652174,0.06086956521739131,0.0,0.0,0.0782608695652174,0.0,0.0782608695652174,0.0782608695652174
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12552301255230125,0.0,0.0,0.0899581589958159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07112970711297072,0.0,0.0,0.0,0.0,0.08158995815899582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06694560669456066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058577405857740586,0.12761506276150628,0.0,0.12343096234309624,0.0,0.0,0.0,0.12761506276150628,0.12761506276150628
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
