,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,insula-lh,lateraloccipital-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2193877551020408,0.15306122448979592,0.21428571428571427,0.061224489795918366,0.17857142857142858,0.07142857142857142,0.0,0.10204081632653061
frontalpole-rh,0.2152777777777778,0.2152777777777778,0.19444444444444445,0.027777777777777776,0.1736111111111111,0.034722222222222224,0.0,0.1388888888888889
fusiform-rh,0.1625,0.1125,0.2125,0.1,0.19583333333333333,0.10833333333333334,0.03333333333333333,0.075
inferiorparietal-rh,0.0625,0.020833333333333332,0.14583333333333334,0.2222222222222222,0.1736111111111111,0.2222222222222222,0.13194444444444445,0.020833333333333332
insula-lh,0.13793103448275862,0.09913793103448276,0.1896551724137931,0.1206896551724138,0.20689655172413793,0.12931034482758622,0.05172413793103448,0.06465517241379311
lateraloccipital-rh,0.07051282051282051,0.02564102564102564,0.14743589743589744,0.21794871794871795,0.17307692307692307,0.21794871794871795,0.12179487179487179,0.02564102564102564
rostralanteriorcingulate-lh,0.0,0.0,0.08333333333333333,0.2361111111111111,0.1388888888888889,0.2361111111111111,0.3055555555555556,0.0
rostralanteriorcingulate-rh,0.18811881188118812,0.18811881188118812,0.18811881188118812,0.039603960396039604,0.15841584158415842,0.04950495049504951,0.0,0.18811881188118812
