,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.38064516129032255,0.13978494623655913,0.07956989247311828,0.11397849462365592,0.07526881720430108,0.0,0.09462365591397849,0.11612903225806452
frontalpole-rh,0.16025641025641027,0.3418803418803419,0.08547008547008547,0.08974358974358974,0.14743589743589744,0.0,0.07905982905982906,0.09615384615384616
lateralorbitofrontal-rh,0.060221870047543584,0.05705229793977813,0.23613312202852615,0.11251980982567353,0.18225039619651348,0.039619651347068144,0.1410459587955626,0.17115689381933438
medialorbitofrontal-lh,0.1022964509394572,0.07933194154488518,0.15657620041753653,0.21711899791231734,0.11691022964509394,0.03966597077244259,0.16701461377870563,0.12108559498956159
medialorbitofrontal-rh,0.05319148936170213,0.09574468085106383,0.1762917933130699,0.07598784194528875,0.2750759878419453,0.0364741641337386,0.1276595744680851,0.1595744680851064
parahippocampal-rh,0.0,0.0,0.09968847352024922,0.07165109034267912,0.09345794392523364,0.6292834890965732,0.07165109034267912,0.03426791277258567
rostralanteriorcingulate-lh,0.07081174438687392,0.06044905008635579,0.16753022452504318,0.13298791018998274,0.15544041450777202,0.03281519861830743,0.21070811744386875,0.1692573402417962
rostralanteriorcingulate-rh,0.09106239460370995,0.0657672849915683,0.18887015177065766,0.09106239460370995,0.1736930860033727,0.011804384485666104,0.1551433389544688,0.22259696458684655
