,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,insula-lh,lateraloccipital-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.20930232558139536,0.13023255813953488,0.14883720930232558,0.05426356589147287,0.1813953488372093,0.06511627906976744,0.08372093023255814,0.12713178294573643
frontalpole-rh,0.12713178294573643,0.22015503875968992,0.14263565891472868,0.06511627906976744,0.12403100775193798,0.07441860465116279,0.10697674418604651,0.13953488372093023
fusiform-rh,0.10046728971962617,0.10046728971962617,0.1985981308411215,0.1133177570093458,0.1425233644859813,0.12266355140186916,0.102803738317757,0.1191588785046729
inferiorparietal-rh,0.04251968503937008,0.05669291338582677,0.13700787401574804,0.24881889763779527,0.09448818897637795,0.22992125984251968,0.11338582677165354,0.07716535433070866
insula-lh,0.13896103896103895,0.10519480519480519,0.16103896103896104,0.08831168831168831,0.1961038961038961,0.09740259740259741,0.10649350649350649,0.10649350649350649
lateraloccipital-rh,0.05,0.061764705882352944,0.13823529411764707,0.22794117647058823,0.09852941176470588,0.22941176470588234,0.11323529411764706,0.08088235294117647
rostralanteriorcingulate-lh,0.0734632683658171,0.10194902548725637,0.13193403298350825,0.11394302848575712,0.10794602698650675,0.12143928035982009,0.20539730134932535,0.14392803598200898
rostralanteriorcingulate-rh,0.11030478955007257,0.12481857764876633,0.15820029027576196,0.08272859216255443,0.11611030478955008,0.09143686502177069,0.13352685050798258,0.18287373004354138
