,frontalpole-lh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,precuneus-rh,rostralanteriorcingulate-lh,superiorparietal-rh
frontalpole-lh,0.5298013245033113,0.019867549668874173,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.046357615894039736,0.31125827814569534,0.0728476821192053
inferiorparietal-rh,0.002398081534772182,0.2182254196642686,0.12470023980815348,0.20863309352517986,0.14388489208633093,0.1750599520383693,0.011990407673860911,0.11510791366906475
isthmuscingulate-rh,0.017793594306049824,0.16370106761565836,0.2704626334519573,0.15658362989323843,0.1494661921708185,0.12099644128113879,0.05693950177935943,0.06405693950177936
lateraloccipital-rh,0.0,0.21515892420537897,0.12224938875305623,0.21515892420537897,0.15158924205378974,0.17603911980440098,0.004889975550122249,0.11491442542787286
lingual-rh,0.0,0.18028169014084508,0.1295774647887324,0.18591549295774648,0.19718309859154928,0.17746478873239438,0.0028169014084507044,0.1267605633802817
precuneus-rh,0.01182033096926714,0.19148936170212766,0.08983451536643026,0.18912529550827423,0.15130023640661938,0.2127659574468085,0.0,0.1536643026004728
rostralanteriorcingulate-lh,0.3821138211382114,0.008130081300813009,0.0975609756097561,0.0,0.0,0.0,0.5121951219512195,0.0
superiorparietal-rh,0.025280898876404494,0.15730337078651685,0.06179775280898876,0.1544943820224719,0.14325842696629212,0.2050561797752809,0.0,0.25280898876404495
