,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.20833333333333334,0.10833333333333334,0.11666666666666667,0.10833333333333334,0.13333333333333333,0.14166666666666666,0.05,0.13333333333333333
inferiorparietal-rh,0.08187134502923976,0.2573099415204678,0.07602339181286549,0.11695906432748537,0.10526315789473684,0.08187134502923976,0.1111111111111111,0.1695906432748538
postcentral-lh,0.11347517730496454,0.10638297872340426,0.20567375886524822,0.1276595744680851,0.1702127659574468,0.1702127659574468,0.0,0.10638297872340426
postcentral-rh,0.09154929577464789,0.1267605633802817,0.11267605633802817,0.2605633802816901,0.1267605633802817,0.13380281690140844,0.02112676056338028,0.1267605633802817
superiorparietal-lh,0.0898876404494382,0.0898876404494382,0.12921348314606743,0.11797752808988764,0.2247191011235955,0.19101123595505617,0.03932584269662921,0.11797752808988764
superiorparietal-rh,0.08994708994708994,0.08465608465608465,0.13227513227513227,0.1164021164021164,0.20105820105820105,0.21164021164021163,0.042328042328042326,0.12169312169312169
superiortemporal-rh,0.0594059405940594,0.19801980198019803,0.0,0.0297029702970297,0.0891089108910891,0.06930693069306931,0.37623762376237624,0.1782178217821782
supramarginal-rh,0.0935672514619883,0.15789473684210525,0.07602339181286549,0.1111111111111111,0.1111111111111111,0.12280701754385964,0.09941520467836257,0.22807017543859648
