,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.7931034482758621,0.0,0.06896551724137931,0.0,0.0,0.0,0.13793103448275862,0.0
caudalmiddlefrontal-rh,0.0,0.3484848484848485,0.13636363636363635,0.13636363636363635,0.24242424242424243,0.13636363636363635,0.0,0.0
inferiorparietal-rh,0.0,0.11827956989247312,0.3333333333333333,0.0967741935483871,0.13978494623655913,0.12903225806451613,0.08602150537634409,0.0967741935483871
postcentral-rh,0.0,0.1527777777777778,0.1388888888888889,0.2777777777777778,0.20833333333333334,0.1111111111111111,0.0,0.1111111111111111
superiorparietal-lh,0.0,0.1511627906976744,0.11627906976744186,0.13953488372093023,0.32558139534883723,0.22093023255813954,0.0,0.046511627906976744
superiorparietal-rh,0.0,0.0684931506849315,0.1232876712328767,0.0821917808219178,0.2876712328767123,0.3561643835616438,0.0273972602739726,0.0547945205479452
superiortemporal-rh,0.034482758620689655,0.017241379310344827,0.2413793103448276,0.06896551724137931,0.05172413793103448,0.034482758620689655,0.43103448275862066,0.1206896551724138
supramarginal-rh,0.0,0.0,0.23636363636363636,0.09090909090909091,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.45454545454545453
