,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.7555555555555555,0.0,0.15555555555555556,0.022222222222222223,0.06666666666666667,0.0,0.0,0.0
inferiorparietal-rh,0.007692307692307693,0.2076923076923077,0.08461538461538462,0.12307692307692308,0.14615384615384616,0.13846153846153847,0.15384615384615385,0.13846153846153847
parstriangularis-rh,0.06315789473684211,0.1368421052631579,0.23157894736842105,0.12631578947368421,0.11578947368421053,0.12631578947368421,0.09473684210526316,0.10526315789473684
postcentral-rh,0.037037037037037035,0.14814814814814814,0.12345679012345678,0.18518518518518517,0.16049382716049382,0.14814814814814814,0.08641975308641975,0.1111111111111111
superiorparietal-lh,0.009009009009009009,0.17117117117117117,0.08108108108108109,0.0990990990990991,0.2072072072072072,0.14414414414414414,0.13513513513513514,0.15315315315315314
superiorparietal-rh,0.0,0.16494845360824742,0.10309278350515463,0.12371134020618557,0.17525773195876287,0.16494845360824742,0.12371134020618557,0.14432989690721648
superiortemporal-rh,0.013793103448275862,0.15862068965517243,0.07586206896551724,0.06206896551724138,0.10344827586206896,0.09655172413793103,0.3103448275862069,0.1793103448275862
supramarginal-rh,0.0,0.14074074074074075,0.07407407407407407,0.07407407407407407,0.13333333333333333,0.1111111111111111,0.1925925925925926,0.2740740740740741
