,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.4482315112540193,0.09260450160771704,0.06045016077170418,0.13504823151125403,0.0,0.07909967845659165,0.10289389067524116,0.08167202572347267
frontalpole-lh,0.05394839718530102,0.2689601250977326,0.127443315089914,0.07154026583268178,0.0,0.09421422986708367,0.18999218139171228,0.19390148553557468
frontalpole-rh,0.05005561735261402,0.1757508342602892,0.3476084538375973,0.06395995550611791,0.0,0.040600667408231365,0.1518353726362625,0.17018909899888765
insula-lh,0.11958997722095673,0.10193621867881549,0.06548974943052392,0.2898633257403189,0.0,0.11047835990888383,0.13895216400911162,0.17369020501138951
insula-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.08573388203017833,0.16803840877914952,0.051440329218107,0.13717421124828533,0.0,0.3065843621399177,0.12482853223593965,0.1262002743484225
rostralanteriorcingulate-lh,0.06179775280898876,0.19341894060995185,0.11195826645264847,0.09871589085072231,0.0,0.07142857142857142,0.2608346709470305,0.20184590690208667
rostralanteriorcingulate-rh,0.046413502109704644,0.18948983505945532,0.12044495588799387,0.11622554660529344,0.0,0.06904487917146145,0.19217491369390102,0.26620636747219023
