,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.17073170731707318,0.08943089430894309,0.15934959349593497,0.04878048780487805,0.13983739837398373,0.13983739837398373,0.13008130081300814,0.12195121951219512
frontalpole-lh,0.04553264604810996,0.14175257731958762,0.14347079037800686,0.12285223367697594,0.14347079037800686,0.14175257731958762,0.11769759450171821,0.14347079037800686
frontalpole-rh,0.056140350877192984,0.0976608187134503,0.17251461988304093,0.1239766081871345,0.15964912280701754,0.14619883040935672,0.1023391812865497,0.1415204678362573
fusiform-lh,0.021244309559939303,0.10698027314112292,0.15781487101669195,0.1661608497723824,0.1669195751138088,0.13732928679817905,0.09408194233687406,0.14946889226100152
medialorbitofrontal-lh,0.04967474866942637,0.09875813128326434,0.1590774689532821,0.13069189828503844,0.17149615612063868,0.14311058545239502,0.10348905972797161,0.14370195150798346
medialorbitofrontal-rh,0.05319822672577581,0.1057631412286257,0.15832805573147563,0.11716276124129196,0.1551614946168461,0.1570614312856238,0.11082963901203294,0.14249525015832806
rostralanteriorcingulate-lh,0.06430338004946413,0.11624072547403133,0.1442704039571311,0.10387469084913438,0.1442704039571311,0.1434460016488046,0.14262159934047816,0.14097279472382523
rostralmiddlefrontal-lh,0.04700579523502898,0.10753380553766903,0.15453960077269802,0.12813908564069543,0.15647134578235672,0.14230521571152607,0.10882163554410818,0.15518351577591757
