,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.2244735796583234,0.16805721096543505,0.15256257449344457,0.06714342471195868,0.0,0.11283273738577672,0.11799761620977355,0.15693285657528805
frontalpole-lh,0.18615856329391153,0.21681997371879105,0.1340341655716163,0.07314936487078405,0.0,0.11519929916776171,0.12702584318878668,0.14761279018834866
frontalpole-rh,0.1836734693877551,0.14480077745383868,0.2555879494655005,0.04081632653061224,0.0,0.10349854227405247,0.152089407191448,0.119533527696793
insula-lh,0.10017371163867979,0.09901563404748118,0.049797336421540245,0.34510712217718587,0.08164447017950202,0.09206716850028952,0.08048639258830341,0.15170816444701796
insula-rh,0.0,0.0,0.0,0.25504587155963304,0.744954128440367,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.15680954964731417,0.14487249050461204,0.11882799782962561,0.08518719479110147,0.0,0.20727075420510038,0.17525773195876287,0.11177428106348346
rostralanteriorcingulate-rh,0.14838709677419354,0.14590570719602977,0.15732009925558313,0.06799007444168735,0.0,0.15732009925558313,0.21339950372208435,0.10967741935483871
rostralmiddlefrontal-lh,0.18046132971506107,0.15332428765264586,0.11307100859339665,0.11578471279963817,0.0,0.0913613749434645,0.09905020352781546,0.24694708276797828
