,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.13249211356466878,0.13354363827549948,0.11619348054679285,0.10935856992639327,0.11777076761303891,0.13354363827549948,0.1256572029442692,0.13144058885383805
frontalpole-rh,0.11394101876675604,0.14745308310991956,0.12153708668453976,0.10098302055406613,0.13270777479892762,0.13672922252010725,0.11885612153708669,0.12779267202859695
insula-rh,0.11059907834101383,0.13671274961597543,0.1443932411674347,0.10701484895033282,0.1402969790066564,0.12903225806451613,0.1039426523297491,0.12800819252432155
isthmuscingulate-rh,0.12,0.12927536231884057,0.12173913043478261,0.12985507246376812,0.12985507246376812,0.12753623188405797,0.11246376811594203,0.12927536231884057
medialorbitofrontal-lh,0.10625,0.14038461538461539,0.13028846153846155,0.10721153846153846,0.15144230769230768,0.13125,0.10961538461538461,0.12355769230769231
medialorbitofrontal-rh,0.11723818350324375,0.1417979610750695,0.1190917516218721,0.10333642261353104,0.1278962001853568,0.14087117701575533,0.11816496756255793,0.13160333642261354
rostralanteriorcingulate-lh,0.12316269640141916,0.1373542828180436,0.10542321338063862,0.09984794728839332,0.11809427268119614,0.13177901672579828,0.16117587430309174,0.12316269640141916
rostralanteriorcingulate-rh,0.11959654178674352,0.1373679154658982,0.12247838616714697,0.10854947166186359,0.12487992315081652,0.13592699327569643,0.1143131604226705,0.13688760806916425
