,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.2634730538922156,0.13532934131736526,0.10658682634730539,0.12335329341317365,0.0,0.118562874251497,0.13293413173652693,0.11976047904191617
frontalpole-lh,0.14760638297872342,0.15558510638297873,0.12632978723404256,0.1449468085106383,0.0,0.12898936170212766,0.15558510638297873,0.14095744680851063
frontalpole-rh,0.12219101123595505,0.1306179775280899,0.1601123595505618,0.16151685393258428,0.0,0.10252808988764045,0.16151685393258428,0.16151685393258428
insula-lh,0.12023809523809524,0.12738095238095237,0.13690476190476192,0.2,0.0,0.10357142857142858,0.15714285714285714,0.15476190476190477
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.15396578538102643,0.15396578538102643,0.1166407465007776,0.13841368584758942,0.0,0.15241057542768274,0.15085536547433903,0.13374805598755832
rostralanteriorcingulate-lh,0.13022700119474312,0.13739545997610514,0.13739545997610514,0.15890083632019117,0.0,0.1135005973715651,0.16726403823178015,0.15531660692951016
rostralanteriorcingulate-rh,0.12436548223350254,0.1319796954314721,0.14593908629441624,0.16370558375634517,0.0,0.1065989847715736,0.16370558375634517,0.16370558375634517
