,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.2331002331002331,0.1623931623931624,0.14296814296814297,0.10722610722610723,0.0,0.0707070707070707,0.0777000777000777,0.20590520590520592
frontalpole-lh,0.19534883720930232,0.19348837209302325,0.12093023255813953,0.1172093023255814,0.0,0.08465116279069768,0.09302325581395349,0.19534883720930232
frontalpole-rh,0.1946524064171123,0.13475935828877006,0.2021390374331551,0.08983957219251337,0.0,0.09518716577540107,0.10481283422459893,0.1786096256684492
insula-lh,0.16433566433566432,0.15034965034965034,0.10023310023310024,0.1958041958041958,0.0,0.10139860139860139,0.10139860139860139,0.1864801864801865
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.14465408805031446,0.14465408805031446,0.1430817610062893,0.13522012578616352,0.0,0.1430817610062893,0.14465408805031446,0.14465408805031446
rostralanteriorcingulate-rh,0.14852941176470588,0.14852941176470588,0.14705882352941177,0.1264705882352941,0.0,0.1338235294117647,0.14705882352941177,0.14852941176470588
rostralmiddlefrontal-lh,0.20970266040688576,0.16353677621283255,0.1322378716744914,0.12284820031298904,0.0,0.07120500782472614,0.0782472613458529,0.2222222222222222
