,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.28906697195191755,0.16771608471665714,0.07097882083571837,0.017172295363480253,0.08528906697195192,0.1316542644533486,0.1179164281625644,0.12020606754436176
frontalpole-lh,0.10882016036655212,0.24284077892325315,0.07140129820542192,0.054600992745322645,0.09774723176785033,0.0782741504390989,0.16571210385643376,0.1806032836960672
frontalpole-rh,0.05012325390304026,0.07764995891536565,0.2276088742810189,0.0895645028759244,0.1992604765817584,0.14585045193097781,0.07559572719802794,0.1343467543138866
fusiform-lh,0.016519174041297935,0.0831858407079646,0.12625368731563422,0.343952802359882,0.13333333333333333,0.10737463126843658,0.07315634218289085,0.11622418879056047
medialorbitofrontal-lh,0.05238095238095238,0.09377289377289377,0.17472527472527472,0.08315018315018315,0.22380952380952382,0.11941391941391942,0.0967032967032967,0.15604395604395604
medialorbitofrontal-rh,0.09371245494593512,0.08450140168201842,0.14297156587905488,0.07408890668802563,0.13255907088506208,0.2867440929114938,0.07088506207448939,0.1145374449339207
rostralanteriorcingulate-lh,0.08256880733944955,0.18015012510425354,0.07589658048373644,0.05254378648874062,0.11009174311926606,0.0725604670558799,0.22518765638031693,0.20100083402835697
rostralmiddlefrontal-lh,0.06640368178829717,0.15351742274819197,0.1061801446416831,0.06541748849441158,0.14003944773175542,0.09204470742932282,0.15877712031558186,0.2176199868507561
