,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.28703703703703703,0.05555555555555555,0.0,0.1574074074074074,0.19444444444444445,0.1111111111111111,0.0,0.19444444444444445
parstriangularis-rh,0.11475409836065574,0.4918032786885246,0.04918032786885246,0.11475409836065574,0.11475409836065574,0.0,0.0,0.11475409836065574
precentral-rh,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.23076923076923078,0.07692307692307693,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.23076923076923078
rostralmiddlefrontal-rh,0.23809523809523808,0.07142857142857142,0.0,0.20238095238095238,0.27380952380952384,0.0,0.0,0.21428571428571427
superiortemporal-lh,0.24444444444444444,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.2222222222222222
superiortemporal-rh,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666
supramarginal-lh,0.20909090909090908,0.05454545454545454,0.0,0.15454545454545454,0.17272727272727273,0.09090909090909091,0.0,0.3181818181818182
