,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.3253012048192771,0.03614457831325301,0.024096385542168676,0.024096385542168676,0.08433734939759036,0.25301204819277107,0.03614457831325301,0.21686746987951808
inferiorparietal-rh,0.038461538461538464,0.2692307692307692,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.11538461538461539,0.3076923076923077,0.038461538461538464
parsopercularis-lh,0.02857142857142857,0.05714285714285714,0.6,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.02857142857142857
parstriangularis-rh,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.7045454545454546,0.022727272727272728,0.06818181818181818,0.06818181818181818,0.022727272727272728
superiorfrontal-rh,0.18421052631578946,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.07894736842105263,0.18421052631578946
superiortemporal-lh,0.25287356321839083,0.022988505747126436,0.022988505747126436,0.04597701149425287,0.08045977011494253,0.3333333333333333,0.034482758620689655,0.20689655172413793
superiortemporal-rh,0.037037037037037035,0.25925925925925924,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.1111111111111111,0.2962962962962963,0.037037037037037035
supramarginal-lh,0.17647058823529413,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.06862745098039216,0.18627450980392157,0.0196078431372549,0.49019607843137253
