,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.23076923076923078,0.10989010989010989,0.0,0.13186813186813187,0.13186813186813187,0.10989010989010989,0.14285714285714285,0.14285714285714285
parsopercularis-lh,0.054455445544554455,0.15841584158415842,0.11386138613861387,0.16336633663366337,0.16831683168316833,0.1188118811881188,0.10891089108910891,0.11386138613861387
parstriangularis-rh,0.0,0.15942028985507245,0.18115942028985507,0.18115942028985507,0.16666666666666666,0.12318840579710146,0.07971014492753623,0.10869565217391304
precentral-lh,0.05286343612334802,0.13215859030837004,0.1013215859030837,0.18502202643171806,0.14537444933920704,0.13215859030837004,0.09691629955947137,0.15418502202643172
precentral-rh,0.056338028169014086,0.15023474178403756,0.11267605633802817,0.1643192488262911,0.1643192488262911,0.11737089201877934,0.11267605633802817,0.12206572769953052
superiortemporal-lh,0.0502283105022831,0.1004566210045662,0.0684931506849315,0.1415525114155251,0.1095890410958904,0.3378995433789954,0.0547945205479452,0.136986301369863
superiortemporal-rh,0.08108108108108109,0.14864864864864866,0.08108108108108109,0.1554054054054054,0.16216216216216217,0.08783783783783784,0.1891891891891892,0.0945945945945946
supramarginal-lh,0.06486486486486487,0.10810810810810811,0.07027027027027027,0.17297297297297298,0.12432432432432433,0.14594594594594595,0.07567567567567568,0.23783783783783785
