,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.5696920583468396,0.08265802269043761,0.008914100486223663,0.0032414910858995136,0.019448946515397084,0.11993517017828201,0.19611021069692058,0.0
frontalpole-rh,0.15130674002751032,0.687757909215956,0.0,0.0,0.0,0.0,0.1609353507565337,0.0
fusiform-lh,0.0037614185921547557,0.0,0.2987641053197206,0.14830736163353037,0.2847931219774315,0.1429339065018807,0.0,0.12144008597528211
isthmuscingulate-rh,0.0014398848092152627,0.0,0.19078473722102232,0.31101511879049676,0.19726421886249101,0.13102951763858892,0.0,0.16846652267818574
parahippocampal-lh,0.009389671361502348,0.0,0.27543035993740217,0.1476264997391758,0.30568596765779865,0.14345331246739698,0.0,0.11841418883672405
parahippocampal-rh,0.08144269924374636,0.0,0.15648632926119838,0.11052937754508435,0.16404886561954624,0.3711460151250727,0.028504944735311226,0.08784176847004072
rostralanteriorcingulate-lh,0.2682660850599782,0.11886586695747,0.0,0.0021810250817884407,0.0,0.061068702290076333,0.5452562704471101,0.004362050163576881
temporalpole-lh,0.0,0.0,0.16018306636155608,0.17238749046529367,0.16247139588100687,0.10907704042715484,0.0015255530129672007,0.39435545385202136
