,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
bankssts-rh,0.9133522727272727,0.0,0.002840909090909091,0.0,0.0,0.0,0.0,0.08380681818181818
frontalpole-lh,0.0,0.37303370786516854,0.07265917602996255,0.0052434456928838954,0.14831460674157304,0.16779026217228465,0.23295880149812734,0.0
frontalpole-rh,0.0,0.08987701040681173,0.5175023651844843,0.0,0.21475875118259224,0.08325449385052035,0.065279091769158,0.0293282876064333
isthmuscingulate-rh,0.0,0.00927643784786642,0.0,0.8961038961038961,0.04452690166975881,0.05009276437847866,0.0,0.0
medialorbitofrontal-rh,0.0,0.12668463611859837,0.14622641509433962,0.01752021563342318,0.42183288409703507,0.17857142857142858,0.09501347708894879,0.014150943396226415
rostralanteriorcingulate-rh,0.0,0.19521178637200737,0.07734806629834254,0.026703499079189688,0.24953959484346225,0.3747697974217311,0.07458563535911603,0.001841620626151013
rostralmiddlefrontal-lh,0.0,0.265905383360522,0.05954323001631321,0.0,0.12153344208809136,0.07259380097879282,0.4796084828711256,0.0008156606851549756
temporalpole-rh,0.08931185944363104,0.0,0.055636896046852125,0.0,0.0424597364568082,0.005856515373352855,0.0014641288433382138,0.8052708638360175
