,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.38874548270521425,0.06556530717604543,0.0,0.16313887454827053,0.06504904491481672,0.06763035622096025,0.13939081053175012,0.11048012390294269
frontalpole-rh,0.09543230016313213,0.43230016313213704,0.05138662316476346,0.06199021207177814,0.2495921696574225,0.09869494290375204,0.0,0.010603588907014683
isthmuscingulate-rh,0.0,0.11150442477876106,0.8884955752212389,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.1841952353282975,0.044160371876815804,0.0,0.30447414294015107,0.044160371876815804,0.1115630447414294,0.1481696687972109,0.16327716443927948
medialorbitofrontal-lh,0.10135746606334842,0.27058823529411763,0.0,0.06877828054298643,0.4497737556561086,0.10497737556561086,0.0,0.004524886877828055
medialorbitofrontal-rh,0.08205841446453407,0.07579972183588317,0.0,0.12656467315716272,0.07232267037552156,0.41307371349095967,0.1592489568845619,0.07093184979137691
rostralanteriorcingulate-rh,0.16279069767441862,0.0,0.0,0.16214470284237725,0.0,0.14987080103359174,0.44315245478036175,0.08204134366925064
rostralmiddlefrontal-lh,0.15924032140248356,0.01095690284879474,0.0,0.21402483564645727,0.005113221329437546,0.07888970051132213,0.10007304601899196,0.4317019722425128
