,C4,Fp2,AF7,AFz,F5,F6,AF8,AF4
C4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.3466666666666667,0.36,0.0,0.0,0.0,0.0,0.29333333333333333
AF7,0.0,0.27835051546391754,0.4948453608247423,0.0,0.0,0.0,0.0,0.2268041237113402
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.3384615384615385,0.3384615384615385,0.0,0.0,0.0,0.0,0.3230769230769231
