,T7,TP9,AF7,AF3,C1,C2,AF8,FCz
T7,0.32432432432432434,0.0,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1,0.2717391304347826,0.0,0.0,0.0,0.391304347826087,0.0,0.0,0.33695652173913043
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.29069767441860467,0.0,0.0,0.0,0.36046511627906974,0.0,0.0,0.3488372093023256
