,FC1,T7,TP9,FC2,Fp2,AF7,AF3,AF8
FC1,0.5531914893617021,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.5121951219512195,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.421875,0.0,0.390625,0.1875
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.4126984126984127,0.0,0.3968253968253968,0.19047619047619047
AF8,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.34285714285714286,0.3142857142857143
