,C3,FC6,F8,AF7,AF3,FC3,FC4,AF8
C3,0.4431818181818182,0.045454545454545456,0.0,0.0,0.0,0.0,0.125,0.38636363636363635
FC6,0.2777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.2777777777777778
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5932203389830508,0.3050847457627119,0.1016949152542373,0.0,0.0
AF3,0.0,0.0,0.0,0.46153846153846156,0.41025641025641024,0.1282051282051282,0.0,0.0
FC3,0.0,0.0,0.0,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.0,0.0
FC4,0.3157894736842105,0.10526315789473684,0.0,0.0,0.0,0.0,0.2631578947368421,0.3157894736842105
AF8,0.4268292682926829,0.04878048780487805,0.0,0.0,0.0,0.0,0.13414634146341464,0.3902439024390244
