,F3,F7,FT9,FC5,C3,AF7,FT7,C5
F3,0.45454545454545453,0.0,0.09090909090909091,0.0,0.0,0.45454545454545453,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0
AF7,0.4583333333333333,0.0,0.08333333333333333,0.0,0.0,0.4583333333333333,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
