,Fp1,Fz,FT9,TP9,F8,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.5586658725431805,0.0,0.44133412745681955,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.6297872340425532,0.0,0.3702127659574468,0.0,0.0,0.0
TP9,0.0,0.494314381270903,0.0,0.505685618729097,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.4003021148036254,0.0,0.5996978851963746,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
