,Fp1,FT9,FT10,F8,Fp2,AF7,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.504,0.0,0.0,0.0,0.496,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.6842900302114804,0.0,0.0,0.0,0.3157099697885196
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.44883040935672514,0.0,0.0,0.0,0.5511695906432749,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.4988179669030733,0.0,0.0,0.0,0.5011820330969267
