,Fp1,FT9,FT10,F8,Fp2,AF7,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5021097046413502,0.0,0.0,0.0,0.4978902953586498,0.0,0.0
FT10,0.0,0.0,0.3287671232876712,0.3356164383561644,0.0,0.0,0.0,0.3356164383561644
F8,0.0,0.0,0.12468193384223919,0.4631043256997455,0.0,0.0,0.0,0.4122137404580153
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.44274809160305345,0.0,0.0,0.0,0.5572519083969466,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0847750865051903,0.2837370242214533,0.0,0.0,0.0,0.6314878892733564
