,Fp1,FT9,FT10,F8,Fp2,AF7,POz,AF8
Fp1,0.43662864385297845,0.0,0.0,0.08269961977186312,0.28073510773130544,0.06400506970849176,0.0,0.1359315589353612
FT9,0.0,0.4572072072072072,0.06628056628056628,0.004826254826254826,0.0,0.39028314028314026,0.0814028314028314,0.0
FT10,0.0,0.10297029702970296,0.4297029702970297,0.1504950495049505,0.0,0.08564356435643565,0.20693069306930692,0.024257425742574258
F8,0.09463835912198633,0.0061173083843109035,0.11155091759625764,0.49766102914717525,0.020510975170924792,0.0,0.025908600215905003,0.2436128103634401
Fp2,0.3345993163691606,0.00037979491074819596,0.0,0.022407899734143564,0.49411317888340295,0.09077098366881883,0.0,0.05772882643372579
AF7,0.05335489086499596,0.3260576663971975,0.046079223928860144,0.0,0.06332524925895985,0.4467798437078954,0.06440312584209108,0.0
POz,0.0,0.160126582278481,0.2620253164556962,0.043037974683544304,0.0,0.15126582278481013,0.38354430379746834,0.0
AF8,0.14623438027693347,0.0,0.016548463356973995,0.23066531577169874,0.05133400878081729,0.0,0.0,0.5552178318135765
