timestamp,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,cuneus-lh,cuneus-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,inferiorparietal-lh,inferiorparietal-rh,inferiortemporal-lh,inferiortemporal-rh,insula-lh,insula-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,lingual-lh,lingual-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,middletemporal-lh,middletemporal-rh,paracentral-lh,paracentral-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-lh,parsopercularis-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-lh,parstriangularis-rh,pericalcarine-lh,pericalcarine-rh,postcentral-lh,postcentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,precentral-lh,precentral-rh,precuneus-lh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-lh,transversetemporal-rh
0,-0.00220969,0.166665,-0.0667649,-0.0381519,-0.0273225,-0.0263013,-0.113854,-0.0178973,-0.0523891,0.00701898,0.0500686,0.0389733,-0.103833,-0.0310054,-0.054624,0.0218723,0.0250878,0.00355291,-0.0738358,-0.114233,0.00364627,0.0326048,-0.0349066,0.0763728,-0.0495792,-0.0575424,0.00545526,0.0402949,0.121641,0.0614315,-0.0143004,0.0269635,-0.0873768,-0.0408678,0.0317773,-0.0534573,-0.0206699,0.0102836,-0.0469166,-0.0351101,-0.0230225,-0.0401876,-0.0287558,0.0927626,0.0278475,-0.00954585,-0.0912675,-0.103255,0.0264102,0.0137853,-0.0346989,0.0175036,0.0614809,0.0190633,-0.0988705,-0.0211345,-0.0030795,-0.0134697,-0.0621152,0.0464911,-0.0107619,0.0195253,-0.0432096,-0.0223661,-0.0474809,0.0828126,0.0559118,-0.0930535
0.000999984,-0.00016286,0.167356,-0.0661442,-0.0380155,-0.0268569,-0.026862,-0.111602,-0.0177846,-0.0522977,0.00680623,0.0521787,0.0392781,-0.105187,-0.0314866,-0.0540994,0.0210869,0.0229546,0.00329179,-0.075064,-0.112461,0.00417497,0.0329572,-0.0332104,0.0766773,-0.0481417,-0.0561485,0.00392059,0.0406643,0.122751,0.0619206,-0.0115472,0.0264621,-0.0860094,-0.0402863,0.0288865,-0.053181,-0.0203931,0.0105963,-0.0461462,-0.0341936,-0.0224608,-0.0395112,-0.0277879,0.0942839,0.0277123,-0.00978187,-0.0905454,-0.102765,0.0260918,0.0138674,-0.0336585,0.017937,0.0624667,0.0186473,-0.0974052,-0.0212513,-0.00311068,-0.0136534,-0.0613781,0.0469912,-0.0108709,0.0194593,-0.0431035,-0.0223933,-0.0471761,0.0820606,0.0561221,-0.0919637
0.00199997,0.00189003,0.16802,-0.0655101,-0.0378723,-0.0263848,-0.0274213,-0.109323,-0.0176679,-0.0521971,0.00659079,0.0542936,0.0395768,-0.106527,-0.031965,-0.0535635,0.0202914,0.0208085,0.00302891,-0.076284,-0.110663,0.00470488,0.0333045,-0.0315023,0.0769686,-0.0466893,-0.0547386,0.00237563,0.0410281,0.123848,0.0624018,-0.00878417,0.0259541,-0.0846236,-0.0396962,0.0259752,-0.0528946,-0.0201122,0.0109088,-0.0453645,-0.0332675,-0.0218922,-0.0388249,-0.0268142,0.0957989,0.0275717,-0.0100168,-0.0898065,-0.102258,0.0257674,0.0139473,-0.032609,0.0183694,0.0634461,0.0182255,-0.0959161,-0.0213652,-0.00314185,-0.0138356,-0.0606289,0.0474858,-0.0109795,0.0193892,-0.0429884,-0.0224162,-0.0468627,0.0812893,0.0563201,-0.0908549
0.00299995,0.00394845,0.168658,-0.064863,-0.0377224,-0.0259066,-0.0279793,-0.107019,-0.0175474,-0.0520873,0.00637268,0.0564127,0.0398692,-0.107854,-0.0324405,-0.0530164,0.0194859,0.01865,0.00276431,-0.0774955,-0.108841,0.00523585,0.0336465,-0.0297828,0.0772466,-0.0452221,-0.0533127,0.000820684,0.0413863,0.124932,0.0628746,-0.00601186,0.0254397,-0.0832196,-0.0390975,0.023044,-0.0525978,-0.0198272,0.0112211,-0.0445718,-0.0323319,-0.0213167,-0.0381289,-0.025835,0.0973073,0.0274256,-0.0102505,-0.0890509,-0.101733,0.0254371,0.0140251,-0.0315504,0.0188008,0.0644188,0.017798,-0.0944035,-0.0214764,-0.00317301,-0.0140163,-0.0598678,0.0479744,-0.0110874,0.0193149,-0.0428643,-0.0224348,-0.0465406,0.0804987,0.0565056,-0.0897272
0.00399993,0.00601186,0.169267,-0.0642028,-0.0375657,-0.0254221,-0.0285356,-0.104688,-0.0174229,-0.0519682,0.00615193,0.0585354,0.040155,-0.109168,-0.032913,-0.0524582,0.0186706,0.0164794,0.00249807,-0.0786982,-0.106993,0.00576772,0.0339831,-0.0280523,0.077511,-0.0437406,-0.051871,-0.000743958,0.0417387,0.126001,0.0633388,-0.00323097,0.024919,-0.0817976,-0.0384903,0.0200935,-0.0522909,-0.0195381,0.0115331,-0.0437681,-0.0313869,-0.0207344,-0.0374232,-0.0248507,0.0988084,0.027274,-0.010483,-0.0882785,-0.10119,0.0251009,0.0141007,-0.0304832,0.0192309,0.0653845,0.0173647,-0.0928674,-0.0215847,-0.00320417,-0.0141955,-0.0590949,0.0484571,-0.0111948,0.0192364,-0.0427314,-0.022449,-0.04621,0.0796889,0.0566785,-0.0885807
0.00499992,0.00807972,0.169849,-0.0635296,-0.0374024,-0.0249314,-0.0290901,-0.102332,-0.0172945,-0.05184,0.00592856,0.060661,0.040434,-0.110467,-0.0333822,-0.051889,0.0178456,0.0142972,0.00223022,-0.0798916,-0.105121,0.00630033,0.034314,-0.0263113,0.0777617,-0.042245,-0.0504138,-0.00231799,0.042085,0.127056,0.0637941,-0.000442177,0.024392,-0.0803578,-0.0378747,0.0171243,-0.0519737,-0.0192451,0.0118446,-0.0429536,-0.0304328,-0.0201453,-0.0367081,-0.0238615,0.100302,0.0271169,-0.0107141,-0.0874897,-0.100629,0.024759,0.0141739,-0.0294075,0.0196597,0.0663427,0.0169256,-0.0913083,-0.0216902,-0.00323532,-0.014373,-0.0583104,0.0489335,-0.0113015,0.0191537,-0.0425894,-0.0224589,-0.0458709,0.0788597,0.0568386,-0.0874157
0.0059999,0.0101515,0.170402,-0.0628437,-0.0372324,-0.0244348,-0.0296427,-0.0999514,-0.0171622,-0.0517027,0.00570259,0.0627888,0.0407061,-0.111752,-0.0338479,-0.0513089,0.017011,0.0121039,0.00196083,-0.0810754,-0.103224,0.00683351,0.034639,-0.02456,0.0779983,-0.0407356,-0.0489413,-0.0039011,0.0424252,0.128097,0.0642402,0.00235386,0.0238588,-0.0789005,-0.0372508,0.0141371,-0.0516464,-0.0189481,0.0121556,-0.0421283,-0.0294697,-0.0195497,-0.0359834,-0.0228678,0.101787,0.0269542,-0.0109439,-0.0866845,-0.100051,0.0244114,0.0142449,-0.0283236,0.020087,0.0672931,0.0164806,-0.0897263,-0.0217929,-0.00326648,-0.0145488,-0.0575146,0.0494034,-0.0114074,0.0190667,-0.0424385,-0.0224644,-0.0455232,0.0780114,0.0569857,-0.0862321
0.00699988,0.0122266,0.170926,-0.0621451,-0.0370557,-0.0239322,-0.0301932,-0.0975458,-0.0170259,-0.0515564,0.00547405,0.0649183,0.0409711,-0.113022,-0.0343101,-0.0507179,0.0161671,0.0098998,0.00168997,-0.0822494,-0.101304,0.00736711,0.0349578,-0.0227989,0.0782206,-0.0392127,-0.0474536,-0.00549297,0.0427589,0.129121,0.0646768,0.00515645,0.0233195,-0.077426,-0.0366187,0.0111326,-0.0513088,-0.0186472,0.012466,-0.0412925,-0.0284977,-0.0189475,-0.0352494,-0.02187,0.103263,0.026786,-0.0111722,-0.085863,-0.0994544,0.0240581,0.0143136,-0.0272318,0.0205127,0.0682352,0.0160299,-0.0881218,-0.0218926,-0.00329766,-0.014723,-0.0567077,0.0498667,-0.0115126,0.0189755,-0.0422786,-0.0224655,-0.0451671,0.0771437,0.0571199,-0.0850301
0.00799987,0.0143046,0.171421,-0.061434,-0.0368725,-0.0234237,-0.0307414,-0.0951162,-0.0168856,-0.051401,0.00524297,0.0670487,0.0412287,-0.114277,-0.0347684,-0.0501162,0.0153141,0.00768549,0.00141768,-0.0834131,-0.0993596,0.00790094,0.0352703,-0.0210285,0.0784285,-0.0376766,-0.045951,-0.00709329,0.0430861,0.13013,0.0651036,0.00796492,0.0227742,-0.0759346,-0.0359785,0.00811134,-0.050961,-0.0183424,0.0127757,-0.0404462,-0.027517,-0.0183389,-0.0345062,-0.0208684,0.10473,0.0266123,-0.0113989,-0.0850253,-0.0988405,0.0236993,0.0143798,-0.0261324,0.0209367,0.0691686,0.0155733,-0.0864949,-0.0219895,-0.00332885,-0.0148953,-0.0558897,0.0503232,-0.0116169,0.0188799,-0.0421097,-0.0224622,-0.0448027,0.0762569,0.0572408,-0.08381
0.00899985,0.0163848,0.171886,-0.0607105,-0.0366826,-0.0229095,-0.0312871,-0.0926627,-0.0167414,-0.0512368,0.00500937,0.0691793,0.0414787,-0.115516,-0.0352228,-0.0495039,0.014452,0.00546139,0.00114403,-0.0845663,-0.097392,0.00843485,0.0355762,-0.0192492,0.0786217,-0.0361277,-0.0444336,-0.00870172,0.0434066,0.131123,0.0655203,0.0107786,0.0222231,-0.0744264,-0.0353302,0.00507407,-0.050603,-0.0180339,0.0130846,-0.0395896,-0.0265279,-0.0177239,-0.0337538,-0.0198633,0.106187,0.026433,-0.011624,-0.0841716,-0.0982091,0.0233349,0.0144437,-0.0250257,0.0213588,0.0700931,0.0151109,-0.084846,-0.0220835,-0.00336006,-0.0150659,-0.0550611,0.0507727,-0.0117203,0.01878,-0.0419319,-0.0224545,-0.0444298,0.075351,0.0573484,-0.0825717
