,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.1724137931034483,0.16091954022988506,0.14942528735632185,0.022988505747126436,0.11494252873563218,0.12643678160919541,0.13793103448275862,0.11494252873563218
caudalmiddlefrontal-rh,0.1702127659574468,0.1595744680851064,0.13829787234042554,0.031914893617021274,0.11702127659574468,0.1276595744680851,0.13829787234042554,0.11702127659574468
inferiorparietal-rh,0.18055555555555555,0.16666666666666666,0.16666666666666666,0.0,0.1111111111111111,0.125,0.1388888888888889,0.1111111111111111
postcentral-lh,0.13793103448275862,0.13793103448275862,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862
postcentral-rh,0.14457831325301204,0.14457831325301204,0.12048192771084337,0.03614457831325301,0.13253012048192772,0.14457831325301204,0.14457831325301204,0.13253012048192772
superiorparietal-lh,0.14942528735632185,0.14942528735632185,0.12643678160919541,0.034482758620689655,0.12643678160919541,0.13793103448275862,0.14942528735632185,0.12643678160919541
superiorparietal-rh,0.15555555555555556,0.15555555555555556,0.13333333333333333,0.03333333333333333,0.12222222222222222,0.13333333333333333,0.14444444444444443,0.12222222222222222
supramarginal-rh,0.14473684210526316,0.14473684210526316,0.13157894736842105,0.02631578947368421,0.13157894736842105,0.14473684210526316,0.14473684210526316,0.13157894736842105
