,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0
inferiorparietal-rh,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
postcentral-lh,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
postcentral-rh,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
rostralmiddlefrontal-lh,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0
superiorparietal-lh,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
superiorparietal-rh,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
superiortemporal-rh,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0
