,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.13131313131313133,0.1111111111111111,0.0707070707070707,0.1414141414141414,0.1414141414141414,0.1414141414141414,0.1414141414141414,0.12121212121212122
inferiorparietal-rh,0.11538461538461539,0.1282051282051282,0.0641025641025641,0.14102564102564102,0.14102564102564102,0.14102564102564102,0.14102564102564102,0.1282051282051282
postcentral-lh,0.12727272727272726,0.12727272727272726,0.10909090909090909,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726
postcentral-rh,0.12380952380952381,0.10476190476190476,0.06666666666666667,0.14285714285714285,0.14285714285714285,0.1523809523809524,0.1523809523809524,0.11428571428571428
superiorfrontal-rh,0.12380952380952381,0.10476190476190476,0.06666666666666667,0.14285714285714285,0.14285714285714285,0.1523809523809524,0.1523809523809524,0.11428571428571428
superiorparietal-lh,0.12727272727272726,0.1,0.06363636363636363,0.14545454545454545,0.14545454545454545,0.15454545454545454,0.15454545454545454,0.10909090909090909
superiorparietal-rh,0.12727272727272726,0.1,0.06363636363636363,0.14545454545454545,0.14545454545454545,0.15454545454545454,0.15454545454545454,0.10909090909090909
supramarginal-lh,0.11627906976744186,0.12790697674418605,0.06976744186046512,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.12790697674418605
