,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.17903930131004367,0.11790393013100436,0.06550218340611354,0.12663755458515283,0.13100436681222707,0.12663755458515283,0.12663755458515283,0.12663755458515283
inferiorparietal-rh,0.09829059829059829,0.18376068376068377,0.021367521367521368,0.1452991452991453,0.17094017094017094,0.10256410256410256,0.16666666666666666,0.1111111111111111
postcentral-lh,0.12408759124087591,0.051094890510948905,0.34306569343065696,0.1897810218978102,0.051094890510948905,0.1386861313868613,0.051094890510948905,0.051094890510948905
postcentral-rh,0.09621993127147767,0.12371134020618557,0.08934707903780069,0.18900343642611683,0.13745704467353953,0.13402061855670103,0.13745704467353953,0.09278350515463918
superiorfrontal-rh,0.10727969348659004,0.16091954022988506,0.02681992337164751,0.14942528735632185,0.1685823754789272,0.11494252873563218,0.16475095785440613,0.10727969348659004
superiorparietal-lh,0.11934156378600823,0.10699588477366255,0.07407407407407407,0.16049382716049382,0.12757201646090535,0.1728395061728395,0.12757201646090535,0.1111111111111111
superiorparietal-rh,0.10820895522388059,0.15671641791044777,0.026119402985074626,0.14925373134328357,0.17164179104477612,0.11567164179104478,0.17164179104477612,0.10074626865671642
supramarginal-lh,0.12437810945273632,0.13432835820895522,0.029850746268656716,0.12935323383084577,0.13432835820895522,0.12935323383084577,0.12935323383084577,0.1890547263681592
