,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.1864406779661017,0.15254237288135594,0.0847457627118644,0.0847457627118644,0.15254237288135594,0.13559322033898305,0.0847457627118644,0.11864406779661017
caudalmiddlefrontal-rh,0.1076923076923077,0.16923076923076924,0.13846153846153847,0.1076923076923077,0.13846153846153847,0.15384615384615385,0.1076923076923077,0.07692307692307693
inferiorparietal-rh,0.05263157894736842,0.09473684210526316,0.24210526315789474,0.15789473684210525,0.09473684210526316,0.10526315789473684,0.2,0.05263157894736842
postcentral-rh,0.058823529411764705,0.09803921568627451,0.16666666666666666,0.18627450980392157,0.08823529411764706,0.14705882352941177,0.1568627450980392,0.09803921568627451
rostralmiddlefrontal-lh,0.06315789473684211,0.08421052631578947,0.08421052631578947,0.10526315789473684,0.2631578947368421,0.1368421052631579,0.06315789473684211,0.2
superiorparietal-lh,0.08602150537634409,0.11827956989247312,0.10752688172043011,0.15053763440860216,0.12903225806451613,0.1827956989247312,0.0967741935483871,0.12903225806451613
superiorparietal-rh,0.054945054945054944,0.0989010989010989,0.23076923076923078,0.16483516483516483,0.07692307692307693,0.10989010989010989,0.2087912087912088,0.054945054945054944
supramarginal-lh,0.0449438202247191,0.06741573033707865,0.033707865168539325,0.0898876404494382,0.19101123595505617,0.1348314606741573,0.033707865168539325,0.4044943820224719
