,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2222222222222222,0.14814814814814814,0.1111111111111111,0.09876543209876543,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.04938271604938271
inferiorparietal-rh,0.04310344827586207,0.27586206896551724,0.1206896551724138,0.1206896551724138,0.12931034482758622,0.1206896551724138,0.1810344827586207,0.008620689655172414
postcentral-lh,0.0449438202247191,0.2247191011235955,0.15730337078651685,0.14606741573033707,0.0898876404494382,0.14606741573033707,0.1797752808988764,0.011235955056179775
postcentral-rh,0.044444444444444446,0.2222222222222222,0.15555555555555556,0.15555555555555556,0.07777777777777778,0.14444444444444443,0.18888888888888888,0.011111111111111112
rostralmiddlefrontal-lh,0.07228915662650602,0.21686746987951808,0.10843373493975904,0.0963855421686747,0.1927710843373494,0.13253012048192772,0.13253012048192772,0.04819277108433735
superiorparietal-lh,0.05555555555555555,0.2111111111111111,0.14444444444444443,0.13333333333333333,0.1111111111111111,0.15555555555555556,0.17777777777777778,0.011111111111111112
superiorparietal-rh,0.04854368932038835,0.24271844660194175,0.1262135922330097,0.13592233009708737,0.0970873786407767,0.13592233009708737,0.20388349514563106,0.009708737864077669
superiortemporal-rh,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.2608695652173913
