,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.1,0.15,0.1,0.1,0.15,0.15,0.1,0.15
caudalmiddlefrontal-rh,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.14285714285714285
inferiorparietal-rh,0.1,0.15,0.1,0.1,0.15,0.15,0.1,0.15
postcentral-rh,0.1,0.15,0.1,0.1,0.15,0.15,0.1,0.15
rostralmiddlefrontal-lh,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.14285714285714285
superiorparietal-lh,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.14285714285714285
superiorparietal-rh,0.1,0.15,0.1,0.1,0.15,0.15,0.1,0.15
supramarginal-lh,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.14285714285714285
