,Fp1,TP9,Fp2,AF7,F1,FC3,AF8,F2
Fp1,0.453416149068323,0.09937888198757763,0.4472049689440994,0.0,0.0,0.0,0.0,0.0
TP9,0.3404255319148936,0.3191489361702128,0.3404255319148936,0.0,0.0,0.0,0.0,0.0
Fp2,0.4528301886792453,0.10062893081761007,0.44654088050314467,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.08
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4
