,Fp1,TP9,Fp2,AF7,F1,FC3,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
F1,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.5384615384615384
FC3,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.5128205128205128,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.2898550724637681,0.7101449275362319,0.0
F2,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.625
