,Fp1,F3,FC5,Fp2,AF7,F1,FC3,AF8
Fp1,0.48148148148148145,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0
F3,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Fp2,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
