,Fp1,CP1,C4,Fp2,AF7,AF3,F5,AF8
Fp1,0.35294117647058826,0.0,0.0,0.3627450980392157,0.28431372549019607,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285
Fp2,0.2868217054263566,0.0,0.0,0.4728682170542636,0.24031007751937986,0.0,0.0,0.0
AF7,0.33695652173913043,0.0,0.0,0.33695652173913043,0.32608695652173914,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
