,bankssts-rh,frontalpole-lh,inferiortemporal-lh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.9791666666666666,0.0,0.020833333333333332,0.0,0.0,0.0,0.0
inferiortemporal-lh,0.0,0.0,0.3986013986013986,0.04895104895104895,0.02097902097902098,0.3916083916083916,0.13986013986013987,0.0
lateraloccipital-lh,0.08974358974358974,0.05128205128205128,0.11538461538461539,0.6410256410256411,0.0,0.10256410256410256,0.0,0.0
lingual-lh,0.0,0.0,0.0,0.0,0.6796116504854369,0.0,0.32038834951456313,0.0
parahippocampal-lh,0.0,0.0,0.3353658536585366,0.036585365853658534,0.006097560975609756,0.5121951219512195,0.10975609756097561,0.0
parahippocampal-rh,0.0,0.0,0.1095890410958904,0.0,0.2534246575342466,0.0958904109589041,0.541095890410959,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
