,Fp1,FT9,TP10,F4,F8,Fp2,AF7,P1
Fp1,0.43636363636363634,0.0,0.0,0.0,0.38636363636363635,0.17727272727272728,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3132075471698113,0.0,0.0,0.0,0.539622641509434,0.1471698113207547,0.0,0.0
Fp2,0.33620689655172414,0.0,0.0,0.0,0.33620689655172414,0.3275862068965517,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
