,Fp1,TP10,F8,Fp2,AF7,AF3,AFz,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.8585131894484412,0.0,0.0,0.09592326139088729,0.0,0.045563549160671464
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.9871794871794872,0.0,0.0,0.01282051282051282
AF3,0.0,0.0,0.2900763358778626,0.0,0.0,0.7099236641221374,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.10047846889952153,0.0,0.004784688995215311,0.0,0.0,0.8947368421052632
