,Fp1,FT9,TP10,F4,F8,Fp2,AF7,P1
Fp1,0.6170212765957447,0.0,0.0,0.0,0.3829787234042553,0.0,0.0,0.0
FT9,0.0,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.5128205128205128
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.20527859237536658,0.0,0.0,0.0,0.7947214076246334,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.06006006006006006,0.0,0.0,0.0,0.0,0.0,0.93993993993994
