,Fp1,F4,F8,Fp2,AF7,AFz,FC3,FC4
Fp1,0.3408365261813538,0.0,0.002075351213282248,0.2445721583652618,0.10520434227330779,0.3073116219667944,0.0,0.0
F4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.006711409395973154,0.0,0.9121415497254424,0.0811470408785845,0.0,0.0,0.0,0.0
Fp2,0.24140625,0.0,0.02109375,0.3675,0.07140625,0.29859375,0.0,0.0
AF7,0.16015436565364208,0.0,0.0,0.11167390255668114,0.550168837433671,0.17800289435600578,0.0,0.0
AFz,0.2740193291642979,0.0,0.0,0.2704661739624787,0.10403638430926662,0.3514781125639568,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.5844155844155844,0.4155844155844156
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.08369659982563209,0.916303400174368
