,Fp1,FT9,TP10,F4,F8,Fp2,AF7,P1
Fp1,0.72,0.0,0.0,0.0,0.0,0.28,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.3284671532846715,0.0,0.0,0.0,0.3357664233576642,0.3357664233576642
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.37142857142857144,0.0,0.0,0.0,0.0,0.6285714285714286,0.0,0.0
AF7,0.0,0.0,0.09594882729211088,0.0,0.0,0.0,0.6289978678038379,0.27505330490405117
P1,0.0,0.0,0.1485148514851485,0.0,0.0,0.0,0.429042904290429,0.42244224422442245
