,Fp1,TP10,F8,Fp2,AF7,AF3,AFz,FC4
Fp1,0.29246935201401053,0.0,0.1190893169877408,0.29422066549912435,0.0,0.0,0.29422066549912435,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0
Fp2,0.23504867872044508,0.0,0.09457579972183588,0.3949930458970793,0.0,0.0,0.2753824756606398,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.26825396825396824,0.0,0.10793650793650794,0.3126984126984127,0.0,0.0,0.3111111111111111,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
